IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,Longitude,ConditionName,IncidentType,Event,EventName,Reason,DOTNotes,day,flood,wind,winter,fog,rainevent,winterevent,cycloneevent,dur,noweather
436524,2014-03-13T02:42:00Z,2014-03-13T19:27:48Z,SR-1333,Meyers,Both Directions,SR-1334,SR-1334,36.14047406,-80.634272,Road Closed,Road Obstruction,1,None,Multiple trees down due to strong winds.  Power lines down.,NA,3/12/14,0,1,0,0,0,0,0,0.698472222,0
436526,2014-03-13T08:12:00Z,2014-03-13T20:00:00Z,NC-8,NC 8,Both Directions,NA,NA,36.25828954,-80.23873329,Road Closed,Road Obstruction,1,None,NC 8 is closed near Germanton Road due to a down tree.,NA,3/13/14,0,1,0,0,0,0,0,0.491666667,0
436718,2014-03-17T15:36:00Z,2014-03-17T16:36:00Z,US-158,US-158,Both Directions,SR-2417,SR-2417,36.33236136,-79.70452309,Road Closed,Road Obstruction,1,None,"Due to a downed tree, all lanes are closed near Swallow Rd.",NA,3/17/14,0,1,0,0,0,0,0,0.041666667,0
436832,2014-03-18T13:36:00Z,2014-03-19T17:00:00Z,SR-1652,Lockhart,Both Directions,NA,NA,35.027316,-80.09264105,Road Closed,Weather Event,1,None,Road is closed due to high water.,NA,3/18/14,1,0,0,0,0,0,0,1.141666667,0
436833,2014-03-18T13:40:00Z,2014-03-19T17:00:00Z,SR-1641,Brown Creek Church,Both Directions,NA,NA,35.01976003,-80.10821932,Road Closed,Weather Event,1,None,Road is closed due to high water.,NA,3/18/14,1,0,0,0,0,0,0,1.138888889,0
438690,2014-04-19T18:30:00Z,2014-04-20T05:00:00Z,SR-2610,Bowman Barrier Rd,Heading East,SR-2618,SR-2618,35.38871241,-80.42399176,Road Closed,Weather Event,1,None,Bowman Barrier Rd between city limits of Mt.Pleasant and Long Run Farm Rd is closed due to high water.,NA,4/19/14,1,0,0,0,0,0,0,0.4375,0
439193,2014-04-29T07:08:00Z,2014-04-29T15:00:00Z,NC-186,NC-186,Both Directions,SR-1314,SR-1314,36.47243382,-77.48420351,Road Closed,Road Obstruction,1,None,The road is closed near Pleasant Grove Road due to high water.,"Confirmed by Troop A, they requested DOT signage, Spoke with Jack Liverman with Northampton Maintenance, he has people en route and will advise when the road reopens.",4/29/14,1,0,0,0,0,0,0,0.327777778,0
439240,2014-04-30T04:46:00Z,2014-04-30T12:10:41Z,US-17,US-17,Both Directions,SR-1570,SR-1570,35.77349183,-77.06715219,Road Impassable,Weather Event,1,None,"Due to high water, the road is impassible between Dan Peel Road and David Rogerson Road.","Called in by Troop A, spoke with Brooks Braswell, per his request I'm adding TIMS.",4/29/14,1,0,0,0,0,0,0,0.30880787,0
439241,2014-04-30T05:18:00Z,2014-04-30T17:00:00Z,NC-903,NC-903,Both Directions,SR-1588,SR-1588,35.72023623,-77.2520315,Road Impassable,Weather Event,1,None,The road is closed between Briery Swamp Road and NC-30 due to high water.,called in by Jim Evans with div 2 traffic services. If the closure goes past noon he will modify it himself. SW,4/30/14,1,0,0,0,0,0,0,0.4875,0
439248,2014-04-30T14:02:00Z,2014-05-02T21:00:00Z,SR-1311,Bell Road,Both Directions,NA,NA,35.61044327,-77.68002622,Road Impassable,Weather Event,1,None,Road closed due to flooding!,NA,4/30/14,1,0,0,0,0,0,0,2.290277778,0
439253,2014-04-30T14:30:00Z,2014-05-01T15:00:00Z,SR-1231,Bell Road,Both Directions,SR-1200,Stantonburg Road,35.62311683,-77.67355442,Road Closed,Weather Event,1,None,Road Impassible. The road is closed between Stantonburg Rd. and Greene County Line.,NA,4/30/14,0,0,0,0,0,0,0,1.020833333,1
439258,2014-04-30T16:00:00Z,2014-05-02T17:00:00Z,SR-1126,Faith Baptist Church Rd,Both Directions,SR-1109,SR-1109,35.51475143,-79.10103607,Road Impassable,Weather Event,1,None,The road is now open.,Due to high water - SR1126 Faith Baptist Church Rd is closed between SR1109 N. Fountain Rd & SR1003 Davistown Mercer Rd,4/30/14,1,0,0,0,0,0,0,2.041666667,0
439259,2014-04-30T17:00:00Z,2014-04-30T20:19:38Z,NC-903,NA,Both Directions,SR-1588,SR-1588,35.71954889,-77.24633217,Road Closed,Weather Event,1,None,Road Impassable: The road is closed between Briery Swamp Road and NC 30 due to high water.,NA,4/30/14,1,0,0,0,0,0,0,0.138634259,0
439278,2014-04-30T20:00:00Z,2014-05-01T12:44:13Z,SR-1550,Sheppard Mill Rd.,Both Directions,SR-1556,SR-1556,35.67173092,-77.19152927,Road Closed,Weather Event,1,None,Road impassable: Road is closed on Sheppard Mill at Wards Bridge intersection due to high water.,NA,4/30/14,1,0,0,0,0,0,0,0.697372685,0
439286,2014-04-30T21:09:00Z,2014-05-01T02:00:00Z,NC-186,NC 186,Both Directions,SR-1314,SR-1314,36.499416,-77.42369287,Road Impassable,Weather Event,1,None,Flooding,NA,4/30/14,1,0,0,0,0,0,0,0.202083333,0
439298,2014-05-01T05:00:00Z,2014-05-02T14:08:32Z,NC-111,NC111,Both Directions,NC-122,NC-122,35.82133994,-77.63480991,Road Closed,Weather Event,1,None,"Due to high water, NC111 is closed between NC122 & SR1269 Cotton Farm Rd","Due to high water, NC111 is closed between NC122 & SR1269 Cotton Farm Rd",5/1/14,1,0,0,0,0,0,0,1.380925926,0
439356,2014-05-01T20:00:00Z,2014-05-02T13:56:14Z,SR-1200,Bynum Farm Road,Both Directions,SR-1003,SR-1003,35.81875273,-77.603302,Road Impassable,Weather Event,1,None,Road is impassable due to high water.,NA,5/1/14,1,0,0,0,0,0,0,0.747384259,0
440293,2014-05-17T14:06:00Z,2014-05-23T22:00:00Z,SR-1205,Hickory Cross,Heading West,SR-1202,SR-1202,36.25998517,-76.47507906,Road Closed,Weather Event,1,None,Road has reopened.,NA,5/17/14,0,0,0,0,0,0,0,6.329166667,1
440297,2014-05-17T16:33:00Z,2014-05-18T22:15:56Z,SR-1504,Crantock,Both Directions,SR-1506,SR-1506,35.52216748,-78.46693039,Road Closed,Weather Event,1,None,Highwater at Middle Creek between Freedom road (SR1506) and NC 210 on Crantock road (SR1504),Highwater due to heavy rains,5/17/14,1,0,0,0,0,0,0,1.238148148,0
440430,2014-05-20T14:42:00Z,2014-05-21T19:34:14Z,SR-1201,Richardson Bridge road,Both Directions,NA,NA,35.37407447,-78.19609165,Road Impassable,Weather Event,1,None,Several locations on SR1201 ( Richardson Bridge Road) has highwater in roadway so it has been closed due to flooding.,Highwater,5/20/14,1,0,0,0,0,0,0,1.202939815,0
441279,2014-06-04T04:36:00Z,2014-06-04T06:30:00Z,I-440,NA,Heading West,NA,NA,35.79581001,-78.6947937,Road Closed,Road Obstruction,1,None,All lanes are now open.,"RPD called to advise a tree is blocking I-440 West, west of Hillsborough Street. Advised the tree is 8 Inches in Diameter. Britt Mccurry was notified at 11:41 PM he has people en route. RPD is locally diverting traffic.",6/3/14,0,1,0,0,0,0,0,0.079166667,0
441874,2014-06-13T22:49:00Z,2014-06-13T23:51:46Z,SR-1632,I-85,Heading North,I-85,I-85,36.04744502,-78.81527424,Road Closed,Road Obstruction,1,None,The road is open north of I-85 due to a downed tree in the roadway.,CCTV 1117,6/13/14,0,1,0,0,0,0,0,0.043587963,0
442309,2014-06-20T21:13:00Z,2014-06-20T22:14:46Z,SR-1005,Lafayette St.,Both Directions,NA,NA,35.28741398,-81.54051018,Road Closed,Weather Event,1,None,NA,NA,6/20/14,0,0,0,0,0,0,0,0.042893519,1
442943,2014-07-04T11:32:00Z,2014-07-05T17:00:00Z,NC-12,NC-12,Both Directions,NA,NA,36.10155869,-75.71344757,Road Closed,Weather Event,128,Tropical Storm Arthur,NC-12 is closed due to adverse weather.,NA,7/4/14,0,0,0,0,0,0,1,1.227777778,0
442944,2014-07-04T12:10:00Z,2014-07-04T20:00:00Z,SR-1965,Main Street,Both Directions,NA,NA,35.30451979,-76.79283142,Road Closed,Road Obstruction,128,Tropical Storm Arthur,"8th Street is closed near Main Street, due to down powerlines.",NA,7/4/14,0,1,0,0,0,0,1,0.326388889,0
442946,2014-07-04T13:28:00Z,2014-07-04T15:00:19Z,US-64,NA,Both Directions,US-64,US-64,35.88984974,-75.66050291,Road Closed,Weather Event,128,Tropical Storm Arthur,The road is open at US-64 BYP.,"per Eugene Sexton, 9:57- Eugene Sexton reported road is reopened.",7/4/14,0,0,0,0,0,0,1,0.064108796,0
443681,2014-07-18T03:43:00Z,2014-07-18T06:00:00Z,SR-1902,Old Weaver Trail,Both Directions,NC-50,NC-50,36.07077252,-78.69401047,Road Closed,Road Obstruction,1,None,The road is closed near Creedmoor Road due to a downed tree.,NA,7/17/14,0,1,0,0,0,0,0,0.095138889,0
443943,2014-08-04T23:44:00Z,2014-08-06T01:30:00Z,NC-133,NC-133,Both Directions,NA,NA,34.13013684,-77.98170805,Road Closed,Road Obstruction,1,None,The road is closed between Daws Creek Road and Orton Road due to flooding.,Confirmed via Brunswick County Maintenance office including detour route.  SSG 12:45 PM.,8/4/14,1,0,0,0,0,0,0,1.073611111,0
444040,2014-07-25T05:02:00Z,2014-07-25T08:02:00Z,SR-1141,Lebanon Church Rd,Both Directions,SR-1006,SR-1006,34.11642353,-78.71983051,Road Closed,Road Obstruction,1,None,Lebanon Church Rd is closed near MM Ray Rd due to a downed tree.,NA,7/25/14,0,1,0,0,0,0,0,0.125,0
444467,2014-08-02T17:50:00Z,2014-08-08T18:50:00Z,SR-1128,Point Caswell,Heading North,NC-53,NC-53,34.4956786,-78.14873993,Road Closed,Weather Event,1,None,Road closed due rain fall amounts and road washed away at cross pipe,NA,8/2/14,1,0,0,0,0,0,0,6.041666667,0
444885,2014-08-10T11:31:00Z,2014-08-10T17:00:00Z,NC-43,Red Oak,Heading North,SR-1422,SR-1422,36.07886388,-77.93364286,Road Closed,Road Obstruction,1,None,The road is closed between Wollett Mill Road and Quarter Road due to flooding.,Confirmed by SHP. NCDOT enroute per David Holton.,8/10/14,1,0,0,0,0,0,0,0.228472222,0
444887,2014-08-10T12:46:00Z,2014-08-10T14:46:00Z,SR-1101,Lynnbank Road,Both Directions,NA,NA,36.27015821,-78.44579458,Road Closed,Road Obstruction,1,None,The road is now open.,"Confirmed by Vance 911 - NCDOW and Law Enforcement on-scene cutting tree, need NCDOT to remove debris. - Frank Carpenter aware. Frank calling at 8:45 AM to advise that all lanes clear.",8/10/14,0,1,0,0,0,0,0,0.083333333,0
445703,2014-08-26T03:04:00Z,2014-08-26T11:39:49Z,US-29,S. Salisbury Avenue,Both Directions,NA,NA,35.68112809,-80.4481473,Road Closed,Weather Event,1,None,US 29 / S. Salisbury Avenue has reopened in the Town of Spencer.,NA,8/25/14,0,0,0,0,0,0,0,0.358206019,1
446209,2014-09-05T10:37:00Z,2014-10-24T20:00:00Z,SR-1134,Hilltop Rd,Both Directions,NC-205,NC-205,35.25037597,-80.36365145,Road Impassable,Maintenance,1,None,Bridge crews will be replacing the pipe culvert located on Hilltop Rd in Stanly County due to a washout caused by heavy rains. The culvert is located approxiametly 1 mile from NC Hwy 205.,NA,9/5/14,1,0,0,0,0,0,0,49.39097222,0
446326,2014-09-08T03:16:00Z,2014-09-08T16:16:00Z,SR-1524,Bamboo Road,Both Directions,SR-1523,SR-1523,36.19747892,-81.6349152,Road Closed,Weather Event,1,None,Bamboo Road SR1524 is closed at the airport because the roadway is under water due to heavy rains in the area.,NA,9/7/14,1,0,0,0,0,0,0,0.541666667,0
446392,2014-09-09T03:33:00Z,2014-09-09T17:00:00Z,SR-1330,Polenta Rd.,Both Directions,NA,NA,35.5511179,-78.49169254,Road Closed,Weather Event,1,None,Road closed due to high water,NA,9/8/14,1,0,0,0,0,0,0,0.560416667,0
446393,2014-09-09T03:40:00Z,2014-09-09T22:30:00Z,SR-1322,Stephenson Rd.,Both Directions,NA,NA,35.48890875,-78.57091427,Road Closed,Weather Event,1,None,Closed due to high water,NA,9/8/14,1,0,0,0,0,0,0,0.784722222,0
446394,2014-09-09T04:45:00Z,2014-09-09T17:00:00Z,SR-1513,Monroe Road,Both Directions,SR-1330,SR-1330,35.55789128,-78.49298,Road Closed,Weather Event,1,None,Road closed due to high water .,NA,9/8/14,1,0,0,0,0,0,0,0.510416667,0
446395,2014-09-09T07:00:00Z,2014-09-11T05:00:00Z,SR-1504,Crantock Road.,Both Directions,NC-210,NC-210,35.5220103,-78.46742392,Road Closed,Weather Event,1,None,SR. 1504 Crantock Rd. closed due to high water.,NA,9/9/14,1,0,0,0,0,0,0,1.916666667,0
446396,2014-09-09T07:10:00Z,2014-09-10T13:00:00Z,SR-1507,Smith Rd.,Both Directions,NA,NA,35.52223733,-78.48705769,Road Closed,Weather Event,1,None,Smith Rd. closed due to high water from NC 210 to Polenta Rd.,NA,9/9/14,1,0,0,0,0,0,0,1.243055556,0
446401,2014-09-09T09:55:00Z,2014-09-09T13:45:00Z,SR-1955,Billy Price Road,Both Directions,NC-55,NC-55,35.19266926,-77.90052526,Road Closed,Road Obstruction,1,None,The road is closed near NC-55 due to high water.,Luther with Wayne County Maintenance called in to add TIMS,9/9/14,1,0,0,0,0,0,0,0.159722222,0
446488,2014-09-10T14:35:00Z,2014-09-10T15:35:00Z,SR-1109,Islands Road,Both Directions,SR-1003,SR-1003,36.15139035,-77.62827873,Road Closed,Weather Event,1,None,The Road is closed due to high water.,LGM per Scott Pearce Request,9/10/14,1,0,0,0,0,0,0,0.041666667,0
446514,2014-09-10T21:42:00Z,2014-09-11T17:00:00Z,SR-1009,Devilsracetrack Road,Both Directions,NA,NA,35.36564078,-78.30848694,Road Closed,Weather Event,1,None,Closed due to high water,Closed from Howell Woods on SR 1009 to Strickland Crossroad Road SR 1143,9/10/14,1,0,0,0,0,0,0,0.804166667,0
446564,2014-09-11T17:13:00Z,2014-09-15T05:00:00Z,SR-1226,Bellamy Lake Rd,Both Directions,NA,NA,36.15658804,-77.77906179,Road Closed,Road Obstruction,1,None,The road is closed due to high water.,Rodney NCDOT 2523260001,9/11/14,1,0,0,0,0,0,0,3.490972222,0
446566,2014-09-11T17:19:00Z,2014-09-15T05:00:00Z,SR-1225,Low Ground Rd,Both Directions,NA,NA,36.16351777,-77.71709204,Road Closed,Road Obstruction,1,None,The road is closed due to high water.,Rodney NCDOT 2523260001,9/11/14,1,0,0,0,0,0,0,3.486805556,0
446609,2014-09-12T11:52:00Z,2014-09-15T18:00:00Z,SR-1201,Richardson Bridge RD,Both Directions,NA,NA,35.34569037,-78.21433067,Road Closed,Weather Event,1,None,Road closed due to high water,Richardson Bridge RD SR 1201 closed from SR 1008 HARPER HOUSE RD to SR 1200 Williford RD,9/12/14,1,0,0,0,0,0,0,3.255555556,0
446626,2014-09-12T13:42:00Z,2014-09-14T14:42:00Z,SR-1212,MILL RD,Both Directions,NA,NA,35.40082993,-77.9101383,Road Closed,Weather Event,1,None,HIGH WATER AT COUNTY LINE,NA,9/12/14,0,0,0,0,0,0,0,2.041666667,1
446641,2014-09-12T15:51:00Z,2014-09-15T05:00:00Z,SR-1222,Bellamy Mill Road,Both Directions,NA,NA,36.11787425,-77.73430109,Road Closed,Weather Event,1,None,The road is closed due to high water.,"LCG, per Halifax TS3 with CME office",9/12/14,1,0,0,0,0,0,0,2.547916667,0
446664,2014-09-12T21:00:00Z,2014-09-15T18:00:00Z,SR-1200,Williford Road,Both Directions,NA,NA,35.34583039,-78.18386078,Road Closed,Weather Event,1,None,High water on Williford road SR1200,Williford road closed at Richardson Bridge Rd (SR1201)and at Wayne county line where road name and number changes to Mill Creek Road SR1212 in Wayne Co.,9/12/14,1,0,0,0,0,0,0,2.875,0
446697,2014-09-13T16:22:00Z,2014-09-15T17:22:00Z,SR-1961,Hallsville Rd,Both Directions,SR-1702,SR-1702,34.90592388,-77.84047365,Road Closed,Weather Event,1,None,Road closed due to high water;road is closed from SR1702(Blizzardtown Rd) to SR1953(Pasture Branch Rd),NA,9/13/14,1,0,0,0,0,0,0,2.041666667,0
446704,2014-09-14T02:25:00Z,2014-09-15T22:30:00Z,SR-1347,Old Olive road,Both Directions,NA,NA,35.47300817,-78.43594551,Road Impassable,Weather Event,1,None,Road closed due to being Impassable from heavy rains washing Old Olive road SR1347 into.,Old Olive Rd SR1347 closed at SR1162 Black Creek Rd and at SR1343 Packing Plant Rd end.,9/13/14,1,0,0,0,0,0,0,1.836805556,0
449832,2014-11-13T21:56:00Z,2014-11-16T17:01:00Z,US-441,NA,Both Directions,NA,NA,35.56431961,-83.33296204,Road Closed,Weather Event,1,None,"US-441 is closed in both directions from Cherokee, NC to Gatlinburg, TN due to weather and road conditions.",US Park Service confirmed. KEB,11/13/14,0,0,0,0,0,0,0,2.795138889,1
450017,2014-11-17T21:27:00Z,2014-11-18T19:20:29Z,US-441,NA,Both Directions,NA,NA,35.56431961,-83.33296204,Road Closed,Weather Event,1,None,The road has re-opened.,US Park Service confirmed. KEB,11/17/14,0,0,0,0,0,0,0,0.912141204,1
450476,2014-11-26T01:28:00Z,2014-11-26T14:38:17Z,US-441,NA,Both Directions,US-19,US-19,35.4770603,-83.32061023,Road Closed,Weather Event,1,None,The road has reopened from Gatlinburg to Cherokee.,Smokey Mountain Park Service. WRB,11/25/14,0,0,0,0,0,0,0,0.54880787,1
450570,2014-11-27T02:12:00Z,2015-01-23T14:00:00Z,US-441,NA,Both Directions,NA,NA,35.56431961,-83.33296204,Road Closed,Weather Event,1,None,"The road is closed between Cherokee, NC and Gatlinburg, TN.",US Park Service confirmed. KEB,1/22/15,0,0,0,0,0,0,0,57.49166667,1
450590,2014-12-01T05:08:00Z,2014-12-01T14:00:00Z,US-441,New Found Gap Road,Both Directions,NA,NA,35.56431961,-83.33296204,Road Closed,Weather Event,1,None,"The road has reopened between Cherokee, NC and Gatlinburg, TN.","Spoke with Forestry Service and she advised they hope to have it open by 8AM tomorrow. - KMS
Spoke with Wesley Jamison - road clear now - GAC.",12/1/14,0,0,1,0,0,0,0,0.369444444,0
451126,2014-12-09T15:54:00Z,2014-12-10T16:51:06Z,US-441,NA,Both Directions,NA,NA,35.56465149,-83.33325195,Road Closed,Weather Event,1,None,"The road is open between Cherokee, NC and Gatlinburg, TN.",US Parks Confirmed. SSG 10:55 AM US Parks Reopened at 11:46 AM,12/9/14,0,0,0,0,0,0,0,1.039652778,1
451229,2014-12-10T23:35:00Z,2014-12-13T17:01:00Z,US-441,NA,Both Directions,NA,NA,35.47713214,-83.32078457,Road Closed,Weather Event,1,None,"The road is closed between Cherokee, NC and Gatlinburg, TN due to winter weather.",US Park Service confirmed. KEB,12/12/14,0,0,1,0,0,0,0,2.726388889,0
451964,2014-12-24T19:41:00Z,2014-12-26T16:08:48Z,SR-1521,Governors Road,Both Directions,SR-1567,SR-1567,34.14477139,-78.07644367,Road Closed,Weather Event,1,None,Roadway Washout from Heavy Rain,NA,12/24/14,1,0,0,0,0,0,0,1.852638889,0
451977,2014-12-25T03:48:00Z,2014-12-25T19:22:04Z,SR-2347,Railroad St,Both Directions,SR-2379,SR-2379,35.59586746,-78.11929464,Road Impassable,Weather Event,1,None,Impassiable due to high water road is closed from SR2379 Tilghman St to Wilson Co. Line,NA,12/24/14,1,0,0,0,0,0,0,0.648657407,0
451980,2014-12-25T15:33:00Z,2014-12-25T16:32:28Z,SR-1401,Galloway Rd.,Both Directions,US-17,US-17,34.07747413,-78.18598509,Road Closed,Weather Event,1,None,The road is closed near US-17 due to the road washing out.,"Contacted Josh Long per Contact Matrix - Closing road, no detour available yet.",12/25/14,0,0,0,0,0,0,0,0.041296296,1
451981,2014-12-25T16:02:00Z,2015-01-23T22:00:00Z,SR-1401,Galloway Road NE,Heading East,SR-1477,SR-1477,34.07544799,-78.17916155,Road Closed,Weather Event,1,None,SR 1401 (Galloway Rd. NE) is completely washed out under roadway and roadway is closed from SR 1477 (Tobe's Rd. NE) to US 17,NA,1/12/15,1,0,0,0,0,0,0,29.24861111,0
451984,2014-12-25T22:08:00Z,2014-12-27T23:00:00Z,SR-1009,Devil's Racetrack Road,Both Directions,SR-1143,SR-1143,35.35493117,-78.30303669,Road Impassable,Weather Event,1,None,Road Impassiable due to High water,NA,12/25/14,1,0,0,0,0,0,0,2.036111111,0
451986,2014-12-31T00:31:00Z,2014-12-31T17:01:00Z,US-441,NA,Both Directions,NA,NA,35.56465149,-83.33325195,Road Closed,Weather Event,1,None,"US-441 is closed between Cherokee, NC and Gatlinburg, TN due to winter weather.  The road is expected to re-open by Noon on Wednesday, December 31.",US Park Service confirmed. KEB,12/30/14,0,0,1,0,0,0,0,0.6875,0
451996,2014-12-26T13:53:00Z,2014-12-27T14:10:50Z,SR-1504,Crantock Road,Both Directions,SR-1506,SR-1506,35.52642863,-78.44538689,Road Impassable,Weather Event,1,None,Crantock Rd (SR 1504) is closed between Freedom Rd (SR 1506) and NC 210  due to high water making it impassiable.,NA,12/26/14,1,0,0,0,0,0,0,1.012384259,0
452033,2014-12-27T21:53:00Z,2014-12-30T23:00:00Z,SR-1200,Williford Road,Both Directions,SR-1201,SR-1201,35.34754561,-78.18463326,Road Impassable,Weather Event,1,None,Williford road closed due to high water near Wayne Co. line ( Impassable),NA,12/27/14,1,0,0,0,0,0,0,3.046527778,0
452034,2014-12-27T21:59:00Z,2014-12-30T23:00:00Z,SR-1201,Richardson Bridge Road,Both Directions,SR-1008,SR-1008,35.3422248,-78.21596146,Road Impassable,Weather Event,1,None,Richardson Bridge road closed due to high water. (Impassable),NA,12/27/14,1,0,0,0,0,0,0,3.042361111,0
452486,2015-01-07T22:01:00Z,2015-01-16T17:01:00Z,US-441,NA,Both Directions,NA,NA,35.56465149,-83.33325195,Road Closed,Weather Event,1,None,"US-441 is closed in both directions from Cherokee, NC to Gatlinburg, TN.",US Park Service confirmed. KEB,1/15/15,0,0,0,0,0,0,0,8.791666667,1
452684,2015-01-12T17:48:00Z,2015-01-15T20:30:00Z,SR-1246,Mills,Both Directions,NA,NA,34.95908564,-80.21847725,Road Closed,Weather Event,1,None,Mills Rd. is closed between Prison Camp & Poplar Hll Church Rd. due to high water.,NA,1/12/15,1,0,0,0,0,0,0,3.1125,0
452685,2015-01-12T17:51:00Z,2015-01-15T20:30:00Z,SR-1230,Meltonville Church,Both Directions,NA,NA,34.85434767,-80.15955448,Road Closed,Weather Event,1,None,Meltonville Church Rd. is closed due to high water.,NA,1/12/15,1,0,0,0,0,0,0,3.110416667,0
452686,2015-01-12T17:53:00Z,2015-01-15T20:30:00Z,SR-1219,Jackson,Both Directions,NA,NA,34.85991171,-80.16616344,Road Closed,Weather Event,1,None,Jackson Rd. is closed between Little Huntley & Long Pine Rd.,NA,1/12/15,0,0,0,0,0,0,0,3.109027778,1
